Sample,BEAT,hz1,idx1,noize1,avg1,thresh1,cur1,sd1,is_beat1,hz2,idx2,noize2,avg2,thresh2,cur2,sd2,is_beat2,hz3,idx3,noize3,avg3,thresh3,cur3,sd3,is_beat3
711 ,7,60,6,0.10,0.13,0.47,0.17,0.23,0,75,7,0.10,0.14,0.49,0.17,0.24,0,95,9,0.11,0.17,0.60,0.04,0.30,0
712 ,7,60,6,0.10,0.13,0.47,0.10,0.23,0,75,7,0.10,0.14,0.49,0.09,0.24,0,95,9,0.11,0.17,0.60,0.05,0.30,0
713 ,7,60,6,0.10,0.13,0.46,0.05,0.23,0,75,7,0.10,0.14,0.49,0.09,0.24,0,95,9,0.11,0.17,0.59,0.08,0.29,0
714 ,7,60,6,0.10,0.13,0.45,0.04,0.23,0,75,7,0.10,0.14,0.48,0.05,0.24,0,95,9,0.11,0.17,0.58,0.05,0.29,0
715 ,7,60,6,0.10,0.13,0.45,0.04,0.23,0,75,7,0.10,0.14,0.48,0.02,0.24,0,95,9,0.11,0.16,0.58,0.06,0.29,0
716 ,7,60,6,0.10,0.13,0.45,0.16,0.23,0,75,7,0.10,0.14,0.48,0.18,0.24,0,95,9,0.11,0.16,0.58,0.15,0.29,0
717 ,7,60,6,0.10,0.13,0.46,0.42,0.23,0,75,7,0.10,0.14,0.48,0.29,0.24,0,95,9,0.11,0.17,0.59,0.43,0.29,0
718 ,8,60,6,0.10,0.13,0.46,0.31,0.23,0,75,7,0.10,0.15,0.51,1.25,0.29,1,95,9,0.11,0.17,0.61,0.86,0.31,1
719 ,8,60,6,0.10,0.14,0.50,1.37,0.29,1,75,7,0.10,0.18,0.63,4.24,0.57,1,95,9,0.11,0.24,0.85,8.97,1.04,1
720 ,8,60,6,0.10,0.17,0.60,3.73,0.52,1,75,7,0.10,0.26,0.90,9.64,1.19,1,95,9,0.11,0.38,1.32,16.65,2.04,1
721 ,8,60,6,0.10,0.21,0.74,4.83,0.75,1,75,7,0.10,0.38,1.34,15.90,2.06,1,95,9,0.11,0.51,1.79,17.04,2.74,1
722 ,8,60,6,0.10,0.25,0.88,5.15,0.95,1,75,7,0.10,0.54,1.90,20.02,2.96,1,95,9,0.11,0.55,1.91,4.36,2.80,1
723 ,8,60,6,0.10,0.28,0.97,3.54,1.04,1,75,7,0.10,0.69,2.42,18.48,3.59,1,95,9,0.11,0.58,2.01,3.67,2.85,1
724 ,8,60,6,0.10,0.29,1.01,1.45,1.05,1,75,7,0.10,0.81,2.84,15.12,3.98,1,95,9,0.11,0.61,2.13,4.01,2.90,1
725 ,8,60,6,0.10,0.30,1.05,1.59,1.07,1,75,7,0.10,0.91,3.17,11.79,4.22,1,95,9,0.11,0.63,2.21,2.98,2.93,1
726 ,8,60,6,0.10,0.31,1.08,1.09,1.09,1,75,7,0.10,0.99,3.48,11.35,4.44,1,95,9,0.11,0.66,2.29,3.25,2.97,1
727 ,8,60,6,0.10,0.37,1.29,7.78,1.39,1,75,7,0.10,1.10,3.87,13.99,4.74,1,95,9,0.11,0.70,2.43,5.27,3.04,1
728 ,8,60,6,0.10,0.47,1.65,12.67,1.97,1,75,7,0.10,1.28,4.49,22.54,5.39,1,95,9,0.11,0.73,2.56,4.76,3.11,1
729 ,8,60,6,0.10,0.59,2.06,14.74,2.55,1,75,7,0.10,1.48,5.16,24.13,6.05,1,95,9,0.11,1.11,3.89,47.41,5.90,1
730 ,8,60,6,0.10,0.83,2.90,30.00,4.10,1,75,7,0.10,1.92,6.74,56.29,8.62,1,95,9,0.11,1.99,6.95,109.52,12.76,1
731 ,8,60,6,0.10,1.53,5.37,88.48,10.00,1,75,7,0.10,3.14,10.98,151.84,18.07,1,95,9,0.11,3.05,10.69,133.73,18.99,1
732 ,8,60,6,0.10,2.76,9.66,153.20,18.70,1,75,7,0.10,4.62,16.18,185.82,26.71,1,95,9,0.11,3.73,13.07,85.10,21.26,1
733 ,8,60,6,0.10,4.30,15.05,192.88,27.56,1,75,7,0.11,5.76,20.15,141.68,30.99,1,95,9,0.11,3.96,13.88,28.99,21.63,1
734 ,8,60,6,0.10,5.53,19.35,153.53,32.31,1,75,7,0.11,6.11,21.38,44.07,31.56,1,95,9,0.11,4.05,14.17,10.44,21.72,0
735 ,8,60,6,0.10,6.22,21.77,86.33,33.95,1,75,7,0.11,6.32,22.12,26.78,31.84,0,95,9,0.11,4.19,14.67,18.10,21.90,0
736 ,8,60,6,0.10,6.55,22.92,41.06,34.44,1,75,7,0.11,6.54,22.88,26.89,32.11,0,95,9,0.11,4.38,15.34,23.92,22.18,1
737 ,8,60,6,0.10,7.00,24.49,56.29,35.24,1,75,7,0.11,6.74,23.58,25.33,32.36,0,95,9,0.12,4.53,15.85,18.36,22.36,0
738 ,8,60,6,0.11,7.24,25.33,30.14,35.54,0,75,7,0.11,7.04,24.64,38.00,32.81,1,95,9,0.12,4.56,15.96,3.94,22.39,0
739 ,8,60,6,0.11,7.35,25.73,14.45,35.66,0,75,7,0.12,7.40,25.90,45.14,33.38,1,95,9,0.12,4.69,16.41,16.55,22.55,0
740 ,8,60,6,0.11,7.62,26.68,34.27,36.02,0,75,7,0.12,7.63,26.72,29.69,33.68,0,95,9,0.12,4.96,17.37,34.48,23.01,1
741 ,8,60,6,0.11,7.81,27.34,23.76,36.24,0,75,7,0.12,7.76,27.14,15.47,33.81,0,95,9,0.12,5.40,18.90,54.75,23.98,1
742 ,8,60,6,0.11,8.01,28.04,25.10,36.47,0,75,7,0.12,7.80,27.29,5.30,33.84,0,95,9,0.12,5.90,20.63,61.98,25.14,1
743 ,8,60,6,0.11,8.30,29.04,36.00,36.86,0,75,7,0.12,7.87,27.53,8.48,33.90,0,95,9,0.12,6.25,21.89,45.07,25.81,1
744 ,8,60,6,0.12,8.74,30.58,55.11,37.59,1,75,7,0.12,7.96,27.85,11.79,33.98,0,95,9,0.12,6.45,22.58,24.64,26.06,0
745 ,8,60,6,0.12,9.40,32.92,83.58,39.01,1,75,7,0.13,8.19,28.68,29.56,34.28,0,95,9,0.13,6.51,22.80,8.11,26.12,0
746 ,8,60,6,0.12,10.15,35.54,93.81,40.69,1,75,7,0.13,8.61,30.14,52.05,34.98,1,95,9,0.13,6.56,22.95,5.30,26.15,0
747 ,8,60,6,0.12,10.88,38.06,90.26,42.22,1,75,7,0.13,9.24,32.33,78.62,36.32,1,95,9,0.13,6.57,22.99,1.88,26.16,0
748 ,8,60,6,0.13,11.53,40.36,82.43,43.50,1,75,7,0.13,10.00,34.98,95.08,38.12,1,95,9,0.13,6.62,23.16,6.24,26.20,0
749 ,8,60,6,0.13,12.21,42.75,85.49,44.83,1,75,7,0.14,10.69,37.41,86.91,39.62,1,95,9,0.13,6.73,23.55,14.45,26.32,0
750 ,8,60,6,0.13,12.85,44.97,79.63,46.00,1,75,7,0.14,11.15,39.03,58.26,40.38,1,95,9,0.13,6.90,24.14,21.11,26.52,0
751 ,8,60,6,0.14,13.28,46.46,53.34,46.60,1,75,7,0.14,11.16,39.07,1.64,40.39,0,95,9,0.13,7.12,24.92,28.08,26.82,1
752 ,8,60,6,0.14,13.57,47.50,37.18,46.94,0,75,7,0.14,11.43,40.00,33.25,40.70,0,95,9,0.14,7.24,25.35,15.24,26.95,0
753 ,9,60,6,0.14,13.81,48.32,29.39,47.18,0,75,7,0.15,11.77,41.18,42.27,41.15,1,95,9,0.14,7.33,25.66,11.10,27.03,0
754 ,9,60,6,0.15,13.97,48.91,20.97,47.34,0,75,7,0.15,12.01,42.02,29.84,41.41,0,95,9,0.14,7.54,26.40,26.64,27.30,0
755 ,10,60,6,0.15,14.10,49.35,16.05,47.44,0,75,7,0.15,12.22,42.76,26.60,41.63,0,95,9,0.14,8.03,28.09,60.58,28.33,1
756 ,10,60,6,0.15,14.29,50.02,23.93,47.62,0,75,7,0.16,12.75,44.62,66.48,42.54,1,95,9,0.14,8.93,31.27,113.36,31.29,1
757 ,10,60,6,0.16,14.96,52.37,84.27,48.84,1,75,7,0.16,13.99,48.96,155.31,46.35,1,95,9,0.15,9.98,34.92,130.87,34.82,1
758 ,10,60,6,0.16,16.20,56.71,155.05,52.28,1,75,7,0.16,15.48,54.19,187.07,51.31,1,95,9,0.15,10.61,37.14,79.45,36.19,1
759 ,10,60,6,0.16,17.83,62.39,203.03,57.53,1,75,7,0.17,16.63,58.21,143.57,54.20,1,95,9,0.15,10.84,37.94,28.70,36.46,0
760 ,10,60,6,0.17,19.20,67.20,171.81,61.17,1,75,7,0.17,17.05,59.67,52.28,54.72,0,95,9,0.15,10.88,38.07,4.61,36.48,0
761 ,10,60,6,0.17,20.06,70.20,107.27,62.72,1,75,7,0.17,17.21,60.25,20.75,54.85,0,95,9,0.16,10.93,38.27,7.24,36.52,0
762 ,10,60,6,0.18,20.53,71.85,59.14,63.29,0,75,7,0.18,17.37,60.81,20.14,54.98,0,95,9,0.16,11.04,38.66,14.03,36.61,0
763 ,10,60,6,0.18,20.84,72.95,39.15,63.60,0,75,7,0.18,17.52,61.32,18.36,55.10,0,95,9,0.16,11.22,39.26,21.73,36.79,0
764 ,10,60,6,0.19,21.08,73.79,30.35,63.81,0,75,7,0.19,17.77,62.18,30.80,55.33,0,95,9,0.16,11.33,39.65,13.91,36.88,0
765 ,10,60,6,0.19,21.35,74.72,33.34,64.04,0,75,7,0.19,18.08,63.30,39.93,55.67,0,95,9,0.17,11.41,39.93,10.04,36.94,0
766 ,10,60,6,0.20,21.52,75.32,21.56,64.17,0,75,7,0.20,18.54,64.89,57.08,56.25,0,95,9,0.17,11.49,40.22,10.90,37.00,0
767 ,10,60,6,0.20,21.76,76.17,30.29,64.38,0,75,7,0.20,19.07,66.75,66.48,56.98,0,95,9,0.17,11.59,40.55,11.77,37.08,0
768 ,11,60,6,0.21,21.83,76.41,8.80,64.42,0,75,7,0.21,19.64,68.74,71.22,57.79,1,95,9,0.18,11.67,40.84,10.43,37.14,0
769 ,11,60,6,0.22,21.94,76.79,13.49,64.49,0,75,7,0.21,20.18,70.62,67.35,58.53,0,95,9,0.18,11.76,41.16,11.60,37.21,0
770 ,11,60,6,0.22,22.02,77.07,10.18,64.54,0,75,7,0.22,20.70,72.44,64.79,59.21,0,95,9,0.18,11.90,41.66,18.02,37.34,0
771 ,11,60,6,0.23,22.14,77.48,14.85,64.61,0,75,7,0.22,21.14,73.99,55.42,59.73,0,95,9,0.18,12.00,41.99,12.03,37.41,0
772 ,11,60,6,0.23,22.25,77.86,13.62,64.68,0,75,7,0.23,21.49,75.22,44.04,60.09,0,95,9,0.19,12.16,42.58,20.85,37.57,0
773 ,11,60,6,0.24,22.40,78.40,19.36,64.79,0,75,7,0.23,21.91,76.69,52.65,60.56,0,95,9,0.19,12.39,43.36,28.19,37.81,0
774 ,11,60,6,0.24,22.54,78.88,17.53,64.88,0,75,7,0.24,22.42,78.46,63.64,61.19,0,95,9,0.19,12.51,43.77,15.02,37.90,0
775 ,11,60,6,0.25,22.59,79.06,6.84,64.91,0,75,7,0.24,22.96,80.37,68.37,61.90,0,95,9,0.20,12.58,44.02,9.32,37.95,0
776 ,11,60,6,0.25,22.68,79.37,11.15,64.97,0,75,7,0.25,23.51,82.30,69.17,62.61,0,95,9,0.20,12.64,44.23,7.67,37.99,0
777 ,11,60,6,0.26,22.76,79.67,10.68,65.02,0,75,7,0.25,24.05,84.19,67.56,63.29,0,95,9,0.20,12.71,44.48,9.11,38.04,0
778 ,11,60,6,0.26,22.86,80.01,12.26,65.07,0,75,7,0.26,24.55,85.92,62.02,63.87,0,95,9,0.20,12.82,44.88,14.51,38.13,0
779 ,11,60,6,0.27,22.93,80.26,9.29,65.12,0,75,7,0.26,24.97,87.38,52.16,64.30,0,95,9,0.21,13.03,45.60,25.64,38.33,0
780 ,11,60,6,0.27,23.00,80.48,8.01,65.15,0,75,7,0.27,25.26,88.41,36.91,64.55,0,95,9,0.21,13.20,46.18,21.08,38.48,0
781 ,12,60,6,0.28,23.06,80.73,8.74,65.19,0,75,7,0.28,25.52,89.31,32.10,64.74,0,95,9,0.21,13.59,47.57,49.76,39.06,1
782 ,12,60,6,0.29,23.25,81.38,23.22,65.32,0,75,7,0.28,26.05,91.17,66.58,65.38,0,95,9,0.22,14.47,50.65,109.98,41.32,1
783 ,12,60,6,0.29,23.74,83.08,60.87,65.89,0,75,7,0.29,27.07,94.76,128.04,67.37,1,95,9,0.22,15.51,54.29,130.31,44.24,1
784 ,12,60,6,0.30,24.92,87.24,148.48,68.46,1,75,7,0.30,28.50,99.74,178.00,70.90,1,95,9,0.22,16.10,56.36,74.03,45.27,1
785 ,12,60,6,0.30,26.50,92.74,196.55,72.58,1,75,7,0.30,29.59,103.57,136.75,72.99,1,95,9,0.23,16.32,57.11,26.97,45.46,0
786 ,12,60,6,0.31,27.96,97.88,183.58,76.06,1,75,7,0.31,30.15,105.51,69.56,73.61,0,95,9,0.23,16.37,57.30,6.75,45.49,0
787 ,12,60,6,0.32,28.81,100.84,106.12,77.34,1,75,7,0.32,30.33,106.16,23.12,73.72,0,95,9,0.24,16.44,57.54,8.83,45.53,0
788 ,12,60,6,0.32,29.38,102.84,71.16,77.99,0,75,7,0.33,30.51,106.78,22.29,73.82,0,95,9,0.24,16.63,58.19,23.37,45.69,0
789 ,12,60,6,0.33,29.84,104.45,57.80,78.45,0,75,7,0.33,30.80,107.82,37.04,74.03,0,95,9,0.24,16.94,59.28,39.00,46.03,0
790 ,12,60,6,0.34,29.90,104.65,7.22,78.47,0,75,7,0.34,31.33,109.67,66.25,74.59,0,95,9,0.25,17.17,60.08,28.74,46.24,0
791 ,12,60,6,0.35,30.20,105.70,37.57,78.70,0,75,7,0.35,31.85,111.48,65.02,75.12,0,95,9,0.25,17.22,60.26,6.52,46.27,0
792 ,12,60,6,0.35,30.38,106.35,23.32,78.82,0,75,7,0.36,32.34,113.21,61.96,75.60,0,95,9,0.26,17.27,60.45,7.22,46.29,0
793 ,12,60,6,0.36,30.64,107.23,31.83,78.99,0,75,7,0.36,32.88,115.08,67.26,76.15,0,95,9,0.26,17.34,60.68,8.43,46.33,0
794 ,12,60,6,0.37,30.75,107.62,14.08,79.05,0,75,7,0.37,33.47,117.13,73.49,76.78,0,95,9,0.26,17.42,60.98,11.23,46.38,0
795 ,12,60,6,0.37,30.85,107.99,13.43,79.10,0,75,7,0.38,34.02,119.08,69.69,77.36,0,95,9,0.27,17.51,61.30,11.35,46.44,0
796 ,12,60,6,0.38,30.95,108.34,12.62,79.15,0,75,7,0.39,34.54,120.89,64.86,77.85,0,95,9,0.27,17.66,61.81,18.22,46.54,0
797 ,12,60,6,0.39,31.07,108.73,14.05,79.21,0,75,7,0.40,34.97,122.41,54.15,78.21,0,95,9,0.28,17.79,62.26,16.41,46.63,0
798 ,12,60,6,0.40,31.18,109.12,13.94,79.26,0,75,7,0.40,35.27,123.43,36.84,78.39,0,95,9,0.28,17.89,62.63,13.38,46.69,0
799 ,12,60,6,0.40,31.32,109.61,17.82,79.34,0,75,7,0.41,35.60,124.61,42.21,78.61,0,95,9,0.29,18.07,63.24,22.05,46.82,0
800 ,12,60,6,0.41,31.42,109.98,13.49,79.39,0,75,7,0.42,36.07,126.25,58.83,79.01,0,95,9,0.29,18.15,63.53,10.80,46.87,0
801 ,12,60,6,0.42,31.48,110.19,7.76,79.42,0,75,7,0.43,36.57,128.01,62.89,79.46,0,95,9,0.29,18.21,63.75,8.07,46.90,0
802 ,12,60,6,0.43,31.57,110.48,10.40,79.45,0,75,7,0.44,37.08,129.79,63.79,79.91,0,95,9,0.30,18.27,63.94,7.15,46.93,0
803 ,12,60,6,0.43,31.64,110.73,9.14,79.49,0,75,7,0.45,37.59,131.56,63.29,80.35,0,95,9,0.30,18.34,64.18,8.76,46.97,0
804 ,12,60,6,0.44,31.74,111.08,12.41,79.53,0,75,7,0.46,38.06,133.20,58.77,80.73,0,95,9,0.31,18.43,64.50,11.45,47.02,0
805 ,12,60,6,0.45,31.80,111.30,8.27,79.56,0,75,7,0.47,38.46,134.62,50.84,81.01,0,95,9,0.31,18.63,65.19,24.86,47.17,0
806 ,12,60,6,0.46,31.88,111.60,10.50,79.60,0,75,7,0.48,38.69,135.41,28.28,81.11,0,95,9,0.32,18.82,65.86,24.15,47.32,0
807 ,12,60,6,0.46,31.96,111.87,9.92,79.63,0,75,7,0.48,38.82,135.88,17.00,81.15,0,95,9,0.32,19.22,67.27,50.36,47.81,0
808 ,13,60,6,0.47,32.07,112.24,13.31,79.68,0,75,7,0.49,39.19,137.16,45.79,81.37,0,95,9,0.32,20.11,70.40,112.21,49.83,1
809 ,13,60,6,0.48,32.63,114.21,70.48,80.28,0,75,7,0.50,40.23,140.80,130.54,83.05,0,95,9,0.33,21.16,74.05,131.03,52.42,1
810 ,13,60,6,0.49,33.74,118.09,138.38,82.21,1,75,7,0.51,41.66,145.82,179.46,86.09,1,95,9,0.33,21.80,76.31,80.97,53.46,1
811 ,13,60,6,0.50,35.31,123.60,197.01,85.83,1,75,7,0.52,42.96,150.36,162.06,88.50,1,95,9,0.34,22.04,77.12,29.24,53.64,0
812 ,13,60,6,0.50,36.74,128.60,178.55,88.74,1,75,7,0.53,43.62,152.67,82.63,89.13,0,95,9,0.34,22.08,77.28,5.73,53.65,0
813 ,13,60,6,0.51,37.62,131.65,109.25,89.91,0,75,7,0.54,43.90,153.63,34.46,89.25,0,95,9,0.35,22.16,77.56,10.07,53.69,0
814 ,13,60,6,0.52,38.21,133.75,74.97,90.50,0,75,7,0.56,43.98,153.91,10.12,89.26,0,95,9,0.36,22.36,78.27,25.34,53.83,0
815 ,13,60,6,0.53,38.64,135.23,53.13,90.83,0,75,7,0.57,44.20,154.69,27.67,89.33,0,95,9,0.36,22.69,79.42,41.25,54.14,0
816 ,13,60,6,0.54,38.70,135.45,8.08,90.85,0,75,7,0.58,44.57,155.98,46.45,89.53,0,95,9,0.37,22.92,80.21,28.64,54.31,0
817 ,13,60,6,0.55,38.93,136.26,29.03,90.97,0,75,7,0.59,44.95,157.33,48.57,89.74,0,95,9,0.37,22.97,80.41,7.21,54.33,0
818 ,13,60,6,0.56,39.11,136.89,23.11,91.06,0,75,7,0.60,45.38,158.81,53.46,89.99,0,95,9,0.38,23.01,80.55,5.69,54.34,0
819 ,13,60,6,0.57,39.36,137.77,32.10,91.20,0,75,7,0.61,45.85,160.48,59.78,90.30,0,95,9,0.38,23.06,80.71,6.35,54.36,0
820 ,13,60,6,0.58,39.45,138.07,10.78,91.23,0,75,7,0.62,46.37,162.31,65.84,90.67,0,95,9,0.39,23.16,81.06,13.08,54.41,0
821 ,13,60,6,0.59,39.57,138.48,14.78,91.27,0,75,7,0.63,46.90,164.16,66.20,91.04,0,95,9,0.39,23.27,81.46,14.26,54.46,0
822 ,13,60,6,0.60,39.65,138.79,11.11,91.30,0,75,7,0.64,47.43,166.02,66.49,91.40,0,95,9,0.40,23.42,81.99,19.07,54.55,0
823 ,13,60,6,0.61,39.78,139.23,15.95,91.35,0,75,7,0.65,47.92,167.71,60.51,91.69,0,95,9,0.40,23.55,82.44,16.29,54.61,0
824 ,13,60,6,0.62,39.92,139.70,17.02,91.41,0,75,7,0.66,48.28,168.98,45.35,91.85,0,95,9,0.41,23.72,83.03,21.27,54.71,0
825 ,13,60,6,0.62,40.08,140.29,20.88,91.48,0,75,7,0.68,48.67,170.36,49.36,92.02,0,95,9,0.42,23.96,83.87,30.04,54.89,0
826 ,13,60,6,0.63,40.26,140.91,22.41,91.55,0,75,7,0.69,49.19,172.16,64.54,92.34,0,95,9,0.42,24.11,84.39,18.91,54.96,0
827 ,13,60,6,0.64,40.33,141.15,8.68,91.58,0,75,7,0.70,49.76,174.17,71.77,92.73,0,95,9,0.43,24.18,84.62,8.34,54.99,0
828 ,13,60,6,0.65,40.42,141.46,11.33,91.60,0,75,7,0.71,50.32,176.14,70.35,93.10,0,95,9,0.43,24.23,84.82,7.13,55.01,0
829 ,13,60,6,0.66,40.50,141.76,10.76,91.63,0,75,7,0.72,50.87,178.05,68.52,93.44,0,95,9,0.44,24.31,85.09,9.52,55.03,0
830 ,13,60,6,0.67,40.60,142.11,12.44,91.66,0,75,7,0.74,51.38,179.82,63.14,93.71,0,95,9,0.44,24.41,85.42,11.92,55.07,0
831 ,13,60,6,0.68,40.68,142.39,9.85,91.69,0,75,7,0.75,51.82,181.36,55.37,93.91,0,95,9,0.45,24.61,86.14,25.86,55.20,0
832 ,13,60,6,0.69,40.75,142.61,8.04,91.71,0,75,7,0.76,52.14,182.48,40.13,93.98,0,95,9,0.45,24.81,86.82,24.38,55.32,0
833 ,13,60,6,0.70,40.81,142.84,8.31,91.72,0,75,7,0.77,52.40,183.39,32.43,94.02,0,95,9,0.46,25.12,87.93,39.83,55.58,0
834 ,14,60,6,0.71,40.97,143.38,19.42,91.78,0,75,7,0.78,52.90,185.14,62.33,94.26,0,95,9,0.47,25.98,90.92,106.63,57.20,1
835 ,14,60,6,0.72,41.43,145.01,58.35,92.14,0,75,7,0.80,53.89,188.60,124.08,95.46,0,95,9,0.47,27.08,94.76,137.48,59.76,1
836 ,14,60,6,0.73,42.59,149.07,144.91,93.99,0,75,7,0.81,55.39,193.86,187.95,98.36,0,95,9,0.48,27.78,97.22,87.86,60.81,0
837 ,15,60,6,0.74,44.18,154.64,199.09,97.29,1,75,7,0.82,56.63,198.20,154.86,100.21,0,95,9,0.49,28.05,98.16,33.60,60.99,0
838 ,15,60,6,0.75,45.62,159.67,179.89,99.94,1,75,7,0.84,57.11,199.87,60.03,100.40,0,95,9,0.49,28.09,98.32,5.91,61.00,0
839 ,15,60,6,0.76,46.54,162.90,115.39,101.06,0,75,7,0.85,57.31,200.58,25.40,100.39,0,95,9,0.50,28.12,98.42,3.31,61.01,0
840 ,15,60,6,0.77,47.09,164.81,68.10,101.48,0,75,7,0.86,57.48,201.17,20.81,100.38,0,95,9,0.51,28.18,98.65,8.31,61.02,0
841 ,15,60,6,0.78,47.62,166.68,66.93,101.88,0,75,7,0.88,57.70,201.95,28.32,100.37,0,95,9,0.51,28.30,99.04,14.34,61.06,0
842 ,15,60,6,0.79,47.87,167.56,31.84,101.98,0,75,7,0.89,58.11,203.38,51.20,100.47,0,95,9,0.52,28.40,99.40,13.18,61.10,0
843 ,15,60,6,0.81,47.97,167.90,12.60,102.00,0,75,7,0.91,58.50,204.75,50.20,100.56,0,95,9,0.53,28.44,99.55,6.09,61.11,0
844 ,15,60,6,0.82,48.13,168.47,21.67,102.06,0,75,7,0.92,58.80,205.82,42.35,100.61,0,95,9,0.53,28.47,99.64,12.34,61.12,0
845 ,15,60,6,0.83,48.30,169.05,24.35,102.12,0,75,7,0.93,59.12,206.90,48.43,100.70,0,95,9,0.54,28.45,99.59,14.87,61.11,0
846 ,15,60,6,0.84,48.37,169.31,14.24,102.14,0,75,7,0.95,59.43,207.99,54.67,100.83,0,95,9,0.55,28.41,99.44,11.46,61.09,0
847 ,15,60,6,0.85,48.37,169.31,5.01,102.14,0,75,7,0.96,59.70,208.93,53.78,100.95,0,95,9,0.55,28.48,99.68,13.19,61.12,0
848 ,15,60,6,0.86,48.39,169.36,5.58,102.14,0,75,7,0.97,59.99,209.96,55.06,101.08,0,95,9,0.56,28.56,99.96,13.59,61.15,0
849 ,15,60,6,0.87,48.42,169.48,5.48,102.15,0,75,7,0.99,60.32,211.11,56.30,101.21,0,95,9,0.56,28.63,100.21,13.01,61.17,0
850 ,15,60,6,0.88,48.44,169.54,3.74,102.15,0,75,7,1.00,60.66,212.33,55.15,101.33,0,95,9,0.57,28.70,100.46,11.81,61.20,0
851 ,15,60,6,0.90,48.47,169.64,4.77,102.15,0,75,7,1.02,61.02,213.57,55.78,101.45,0,95,9,0.58,28.79,100.76,14.10,61.23,0
852 ,15,60,6,0.91,48.46,169.61,6.78,102.15,0,75,7,1.03,61.39,214.85,59.63,101.59,0,95,9,0.58,28.85,100.96,12.35,61.25,0
853 ,15,60,6,0.92,48.51,169.78,18.59,102.17,0,75,7,1.05,61.69,215.91,60.33,101.74,0,95,9,0.59,28.94,101.30,16.72,61.30,0
854 ,15,60,6,0.93,48.64,170.25,31.69,102.24,0,75,7,1.06,61.84,216.43,42.99,101.78,0,95,9,0.60,28.75,100.61,22.97,61.06,0
855 ,15,60,6,0.94,48.57,170.01,21.30,102.20,0,75,7,1.07,61.56,215.45,21.20,101.66,0,95,9,0.60,27.98,97.92,13.51,59.50,0
856 ,15,60,6,0.95,47.92,167.71,6.31,101.55,0,75,7,1.09,60.39,211.37,6.13,99.97,0,95,9,0.61,26.93,94.27,3.15,57.06,0
857 ,15,60,6,0.96,46.70,163.44,0.76,99.66,0,75,7,1.10,58.91,206.19,0.69,97.21,0,95,9,0.62,26.27,91.93,1.73,56.02,0
858 ,15,60,6,0.97,45.17,158.09,1.72,96.62,0,75,7,1.12,57.80,202.28,2.28,95.70,0,95,9,0.62,26.06,91.23,3.75,55.89,0
859 ,15,60,6,0.98,44.00,154.00,7.56,94.63,0,75,7,1.13,57.60,201.60,19.72,95.64,0,95,9,0.63,26.33,92.15,43.46,56.16,0
860 ,16,60,6,0.99,43.46,152.10,18.54,94.00,0,75,7,1.14,57.83,202.41,55.49,95.77,0,95,9,0.63,27.02,94.56,104.10,57.63,1
861 ,16,60,6,1.00,43.56,152.46,53.74,94.10,0,75,7,1.16,58.56,204.97,118.47,96.78,0,95,9,0.64,27.91,97.69,135.75,60.02,1
862 ,16,60,6,1.01,44.24,154.85,141.71,95.53,0,75,7,1.17,59.84,209.43,184.70,99.55,0,95,9,0.65,28.47,99.64,88.08,61.01,0
863 ,17,60,6,1.02,45.58,159.53,197.28,98.63,1,75,7,1.18,60.77,212.68,153.99,101.30,0,95,9,0.65,28.71,100.50,34.57,61.18,0
864 ,17,60,6,1.03,47.03,164.61,195.98,101.67,1,75,7,1.20,61.06,213.70,81.55,101.61,0,95,9,0.66,28.65,100.29,8.86,61.15,0
865 ,17,60,6,1.04,47.69,166.93,117.11,102.67,0,75,7,1.21,61.02,213.58,25.56,101.61,0,95,9,0.67,28.44,99.54,7.81,60.98,0
866 ,17,60,6,1.06,48.07,168.25,71.02,103.05,0,75,7,1.23,61.09,213.81,23.69,101.61,0,95,9,0.67,28.17,98.58,20.44,60.63,0
867 ,17,60,6,1.07,48.34,169.20,58.71,103.29,0,75,7,1.24,61.29,214.51,30.15,101.59,0,95,9,0.68,27.94,97.80,34.26,60.27,0
868 ,17,60,6,1.08,48.09,168.32,4.77,103.16,0,75,7,1.25,61.69,215.92,58.98,101.72,0,95,9,0.69,27.81,97.32,27.89,60.10,0
869 ,17,60,6,1.09,47.90,167.66,31.60,102.99,0,75,7,1.27,62.08,217.28,60.17,101.85,0,95,9,0.69,27.65,96.78,5.37,60.00,0
870 ,17,60,6,1.10,47.45,166.07,26.81,102.48,0,75,7,1.28,62.30,218.06,57.48,101.97,0,95,9,0.70,27.68,96.88,11.57,60.02,0
871 ,17,60,6,1.11,46.99,164.45,35.97,101.86,0,75,7,1.30,62.42,218.48,67.19,102.08,0,95,9,0.70,27.72,97.01,10.04,60.03,0
872 ,17,60,6,1.12,46.40,162.39,16.71,101.20,0,75,7,1.31,62.39,218.36,74.03,102.03,0,95,9,0.71,27.79,97.27,10.97,60.06,0
873 ,17,60,6,1.13,45.82,160.35,9.59,100.62,0,75,7,1.33,62.19,217.67,70.49,101.73,0,95,9,0.72,27.82,97.38,10.32,60.07,0
874 ,17,60,6,1.14,45.21,158.25,10.21,99.99,0,75,7,1.34,62.02,217.07,65.44,101.50,0,95,9,0.72,27.85,97.48,18.19,60.09,0
875 ,17,60,6,1.15,44.69,156.43,14.57,99.45,0,75,7,1.35,62.02,217.07,58.49,101.50,0,95,9,0.73,27.82,97.36,16.70,60.06,0
